Type,loc,class,amp_x,amp_y,amp_z,power_x,power_y,power_z,sma,iqr_x,iqr_y,iqr_z,var_x,var_y,var_z,ori_x,ori_y,ori_z
dynamic,外套右邊,walk,29.9209503,22.6482276,28.17585619,11674.4893,1372.437747,1650.189861,14.47842965,2.363130569,4.964617014,3.677494049,5.781650825,9.687425933,12.95895066,880.1210938,7937,1368
dynamic,外套右邊,walk,30.41622302,22.38284293,26.65778483,12273.77401,1519.785294,1405.116034,14.82223701,2.356319427,5.345986366,3.71835494,5.683648459,11.59107649,11.05237935,920.5210724,7974,1390
dynamic,外套右邊,walk,31.17030283,26.69850592,27.9924754,11919.93544,1741.335065,1473.304621,14.80244495,3.507239342,5.720546007,4.024812818,6.618200655,12.87958714,11.54584037,1010.306259,7784,1650
dynamic,外套右邊,walk,30.2164065,23.47325011,29.241053,12039.43143,1494.433896,1540.001681,14.56249273,2.635538101,5.162111759,3.207591891,6.620678807,10.63987377,11.99907038,974.4669342,8355,1537
dynamic,外套右邊,walk,31.17583447,23.43546624,26.89884673,11875.81383,1464.438892,1453.727892,14.43373783,2.894324303,5.148491383,3.500429392,6.430359995,10.03460862,11.39730333,956.9141235,8461,1379
dynamic,外套右邊,walk,29.37665653,23.80482781,28.42010201,11778.01482,1496.206495,1410.36848,14.52812267,2.608296871,6.149587035,3.759215832,5.732047982,10.85513541,11.05192102,918.2666931,7916,1438
dynamic,外套右邊,walk,27.856728,21.50573748,27.1864334,11932.39971,1308.384434,1370.069106,14.39266398,2.417611122,5.243833899,3.46637845,5.426461481,9.332542543,10.77758121,873.1312866,9101,1479
dynamic,外套右邊,walk,29.21673037,22.66927409,27.10177787,11657.93443,1294.713933,1258.178088,14.17282312,3.064578056,4.440233469,3.527669907,6.047440506,9.225321511,9.864317279,827.1275482,8486,1436
dynamic,外套右邊,walk,28.37182382,22.98084916,26.467571,11881.25316,1476.414002,1311.569544,14.36031567,2.492523193,4.56281662,3.568531275,5.862033217,10.13125209,10.32354614,767.4028168,8502,1432
dynamic,外套右邊,walk,30.14102968,22.48441226,27.89645921,11992.50604,1478.171195,1423.325303,14.56345038,2.260977745,4.957806587,3.425517559,5.986160229,10.32230329,11.20259687,859.9242554,8071,1404
dynamic,外套右邊,walk,27.06055684,22.1845824,26.24379642,11876.88263,1460.150937,1448.776532,14.60526919,1.879608154,5.325556159,3.500429392,4.727789311,10.61931938,11.36888451,816.1327057,7698,1420
dynamic,外套右邊,walk,31.41615931,24.78824305,29.03826325,12100.0633,1702.219447,1422.346922,14.79872063,3.193971157,6.1700176,3.88860929,6.993737801,11.90480482,11.19929355,961.0362396,7431,1529
dynamic,外套右邊,walk,30.22133886,25.52473739,30.16503121,11770.31609,1652.68707,1555.66609,14.66836966,2.703638554,5.57753253,3.997572184,7.106349658,11.68957019,12.19395435,1069.93399,8196,1707
dynamic,外套右邊,walk,29.16849176,23.92766421,27.36687767,11901.24734,1649.955587,1409.622145,14.58771168,2.472092628,5.802268028,2.914754391,6.269380507,11.30932238,11.05994837,996.2072754,8448,1472
dynamic,外套右邊,walk,30.16856304,23.43095085,26.17506652,11618.1307,1611.309681,1439.19234,14.59313851,2.28140831,5.91804111,3.657063484,6.060156941,11.02657062,11.30719246,973.9355469,7404,1417
dynamic,外套右邊,walk,29.42248731,24.20463018,27.34798627,11598.26364,1565.153827,1386.174122,14.56323758,2.363130569,5.570722342,4.126965404,5.62704623,10.83677314,10.88517575,971.3024139,7994,1438
dynamic,外套右邊,walk,31.415085,25.7101689,25.85971109,11849.13427,1778.735219,1394.151015,14.86075705,2.758120537,6.34027195,3.330175042,6.31795045,12.53825298,10.9754863,941.2085571,8145,1431
dynamic,外套右邊,walk,29.13793897,23.58569122,26.31367645,11654.39857,1376.003503,1337.952194,14.35574013,2.553814888,5.380037308,3.909039736,5.738431225,10.32024435,10.5334689,884.140564,7921,1368
dynamic,外套右邊,walk,28.4220292,26.21727395,25.61893965,12262.07693,1649.195142,1122.578206,14.84500851,2.19968605,6.095105648,3.738785505,5.077324299,12.44167431,8.530854644,844.2259674,6892,1301
dynamic,外套右邊,walk,30.53480574,23.18490095,26.88263162,11746.61462,1656.214972,1366.771949,14.6128242,2.567435265,5.952092052,3.929470062,6.171003554,11.48180682,10.75245029,1305.651291,8484,1417
dynamic,外套右邊,walk,29.12826782,25.88299695,30.44770173,12012.9676,1828.40784,1635.413496,14.93460492,2.547005653,6.170017719,3.187161326,6.20352507,12.90259598,12.85839846,1345.864853,8019,1594
dynamic,外套右邊,walk,29.10179857,25.97504548,29.59384027,11529.46019,1578.415834,1459.028037,14.54887242,2.410801411,5.080389619,3.541290402,6.352333863,10.73046225,11.46320975,1376.600479,8769,1425
dynamic,外套右邊,walk,29.93076394,24.02743802,25.17012004,11696.43031,1562.047772,1283.469018,14.48492064,2.315459251,5.918040991,3.350605488,5.976225664,10.63895693,10.04740557,1349.610306,8358,1390
dynamic,外套右邊,walk,32.0318935,25.7840051,30.54933266,12046.07618,1767.143918,1685.443453,15.05250603,2.792171001,5.999762774,3.364225984,6.897559908,13.02795773,13.2342744,1435.238098,8303,1535
dynamic,外套右邊,walk,27.32858004,27.24237035,30.61404562,11600.95389,1861.658587,1565.356978,14.93481765,2.567435265,5.918041229,4.05886364,4.902939666,13.69386491,12.29646722,1333.403694,8516,1587
dynamic,外套右邊,walk,29.5192171,23.66397649,27.23467733,11696.00057,1742.860569,1380.482743,14.68848098,2.839842796,5.652444363,3.909039855,5.980773238,12.53972646,10.84061841,1012.905552,8410,1417
dynamic,外套右邊,walk,26.99773042,24.80828316,27.13715996,11982.70958,1560.535072,1347.370198,14.65677105,2.587865829,5.482189894,3.663873553,4.733726447,10.93902019,10.60908105,821.1859436,7231,1416
dynamic,外套右邊,walk,28.43557218,23.98553508,25.05726154,11461.31358,1557.718619,1328.565223,14.3746809,2.962425709,5.134871006,3.207591951,4.98327688,11.0185637,10.41867888,843.6486816,8426,1502
dynamic,外套右邊,walk,27.79787398,21.66330318,24.54503092,11629.64666,1442.921158,1140.119658,14.15324385,2.397181511,5.632013798,2.553815246,5.363107939,10.06696048,8.947073899,861.0148277,9105,1429
dynamic,外套右邊,walk,29.01667785,22.9278918,26.8402366,11731.22488,1461.481983,1342.236642,14.31700726,2.662777901,5.155301571,3.25526309,6.055780005,10.38426303,10.56692983,795.9067764,9703,1502
dynamic,外套右邊,walk,29.2822974,23.55153408,24.77141906,12018.78995,1418.3977,1131.274531,14.23368898,2.472093582,5.434518695,3.0032866,5.996100254,9.977684143,8.899906163,789.8463287,9149,1375
dynamic,外套右邊,walk,30.95369625,24.38565737,27.56521022,11962.37019,1566.518294,1339.069023,14.57962457,2.894323826,5.482190132,3.514049768,6.112178322,10.6846038,10.53983755,826.8880386,8773,1505
dynamic,外套右邊,walk,27.8556434,24.8090882,28.4248171,11836.047,1395.402318,1569.736935,14.35722981,2.567435741,4.848844051,3.54810071,5.819912745,9.453935133,12.32052484,826.4880142,8977,1419
dynamic,外套右邊,walk,29.12722792,24.11215391,29.30214415,11998.74592,1426.246223,1402.62142,14.56887722,2.533384323,5.386847734,3.432327628,5.954903489,9.526145847,10.80613272,829.1843529,7658,1409
dynamic,外套右邊,walk,29.2077706,24.41630259,28.26818482,11647.06454,1554.558187,1469.43333,14.5302508,2.724069595,5.611582994,3.459568501,5.353396618,10.72638421,11.53199804,854.5256042,8077,1424
dynamic,外套右邊,walk,30.42831271,22.64987192,25.98854701,11907.21449,1465.288199,1352.026981,14.46300032,2.158824921,5.454949379,3.881799221,6.124465161,10.3848299,10.63151532,1107.710473,7949,1471
dynamic,外套右邊,walk,28.52136314,25.32696677,26.59164699,11872.18521,1446.31789,1155.625666,14.33328777,2.724069118,4.460663795,3.691114187,5.39403983,10.51039778,9.058908211,717.0888982,8243,1403
dynamic,外套右邊,walk,26.18363262,21.45876132,24.93909211,11318.87463,1302.350041,1198.40421,14.06758455,2.063482285,4.794362307,3.834127903,4.052969584,9.435242358,9.431824288,703.1369362,7748,1236
dynamic,外套右邊,walk,32.89580519,20.95748155,27.55748417,11927.02142,1298.125528,1238.909499,14.20570348,3.098628998,4.467473924,3.08500874,6.861478421,8.126184586,9.528189468,680.3719563,7898,1389
dynamic,外套右邊,walk,28.03215728,22.95889005,22.96781266,11469.78893,1566.315507,1148.137766,14.24486202,2.431231976,5.094010174,3.010096908,4.957262074,10.4057475,8.984565957,762.2942953,8259,1378
dynamic,外套右邊,walk,29.80776994,23.54851438,25.55805406,11385.7353,1231.844404,1193.653021,14.10099706,2.989666462,5.005477905,3.527670115,6.002137445,9.176206969,8.134908727,685.5792904,7063,1184
dynamic,外套右邊,walk,26.2584562,21.73720633,22.46343448,11824.71705,1100.771227,1123.450116,13.94798096,2.315459251,4.242738247,3.629822731,4.974146507,7.756419843,8.806837167,702.8475599,7235,1382
dynamic,外套右邊,walk,34.55816507,29.65708189,30.3093089,9594.711982,3058.347924,1682.1081,14.97950946,3.527669907,5.175731957,3.820507586,8.607404351,12.73919771,10.22180702,493.410603,6873,1563
dynamic,外套右邊,walk,33.77738208,28.15468612,30.87765239,11211.92429,1803.888092,1369.23615,14.3689348,2.608296394,5.359606624,3.983951688,7.162263499,11.27030144,10.3158475,618.8771563,7985,1478
dynamic,外套右邊,walk,34.027693,26.40115237,28.7158482,11980.56806,1738.677937,1367.294947,14.58739244,3.119059086,5.78864789,3.098628998,8.439416413,11.91010045,10.76192486,803.4556108,9005,1589
dynamic,外套右邊,walk,30.96592004,25.98220733,29.9018465,11764.54286,1493.571824,1317.69946,14.33903387,2.676398754,4.903325081,3.623012543,6.574000242,10.49647411,10.33138726,821.0364184,8053,1369
dynamic,外套右邊,walk,31.32900725,23.08945964,27.64509953,11974.16392,1782.654028,1448.122564,14.70263333,2.792171001,5.904421091,3.479999065,6.763593678,12.81793798,11.40242802,894.091063,8901,1608
dynamic,外套右邊,walk,29.66694346,24.9486289,30.22164088,12147.37305,1342.798575,1742.680596,14.73178941,2.492524147,4.753501415,4.018002629,7.277904716,9.268363358,13.60371695,719.7055717,8213,1454
dynamic,外套右邊,walk,33.21767606,25.8280066,30.60691519,11903.63411,1583.399106,1542.007621,14.75445447,2.472093105,5.257454157,4.447043538,7.601804456,11.11930006,12.11191648,787.7339466,7097,1370
dynamic,外套右邊,walk,29.74464942,26.66903332,30.53879306,11625.71562,1303.203226,1513.770555,14.31115473,2.751310825,4.501524925,4.133775473,5.760113021,9.727680412,11.84663676,698.6659355,7168,1469
dynamic,外套右邊,walk,28.63756222,20.62443343,27.82924472,12006.39458,1247.784662,1473.715358,14.51471511,2.32226944,5.24383378,3.609392166,4.653040192,9.360702078,11.57377453,736.0683975,6629,1243
dynamic,外套右邊,walk,27.74558875,20.38078483,24.81870931,11648.6657,1083.837707,1090.382667,13.81443768,2.308649063,4.269979,3.643442869,4.544070482,8.113680271,8.566463267,751.9369354,7768,1237
dynamic,外套右邊,walk,26.75600576,21.97427153,26.85835855,11870.28266,1404.723469,1358.28674,14.38149107,2.145204544,4.978237033,3.405086875,5.186448921,10.14566137,10.6786556,829.8056793,8258,1519
dynamic,外套右邊,walk,29.1680535,24.01863063,28.42214847,12057.00124,1505.869899,1514.897779,14.64687504,3.01009655,5.495810509,3.582151413,6.137994023,10.8342349,11.91673362,847.7307663,7699,1368
dynamic,外套右邊,walk,27.02765081,22.91934179,24.88800222,11750.43492,1548.094329,1232.629312,14.47023614,2.547005653,5.958902359,3.643443108,5.305500989,11.17877646,9.705660161,905.4739189,8761,1425
dynamic,外套右邊,walk,27.87291564,22.82834594,25.39413315,11891.56661,1343.151049,1227.159773,14.43054558,2.465283394,5.482190013,3.50723958,4.516968026,9.811826351,9.647635419,809.4097252,7154,1276
dynamic,外套右邊,walk,25.93488745,23.56912192,23.06420214,11623.48593,1537.735788,1097.02831,14.30413173,2.274598122,5.645634174,3.132680058,4.620878877,11.12473501,8.619408266,897.5017204,9022,1416
dynamic,外套右邊,walk,32.08285125,24.62927733,25.48010104,12289.42824,1295.263792,1184.566387,14.36116697,3.752405643,4.733070612,3.874988794,6.756020074,9.236789704,9.321295937,723.2085915,6437,1236
dynamic,外套右邊,walk,27.80977407,22.25266292,26.07662706,11694.80106,1439.613062,1195.485689,14.48279241,3.05095768,5.802268267,3.854558349,4.937260894,10.61734882,9.290722505,837.8364363,7794,1313
dynamic,外套右邊,walk,32.36848624,24.08709722,30.35153655,11801.98069,1089.894551,1311.735002,13.86402425,3.507239342,3.983951688,3.405086994,6.193573207,7.367145405,10.30249801,625.8767715,8115,1560
dynamic,外套右邊,walk,29.78468213,24.62908882,30.5751633,5928.55458,1927.249103,5013.717814,13.89786237,8.54676795,5.482190132,7.375418067,21.0793027,13.68583185,17.83700017,426.1506438,3808,699
dynamic,外套左邊,walk,29.54561215,28.31673963,21.19275896,5318.224992,3107.413369,5034.572667,15.722244,10.69197297,7.123441935,3.296123981,40.23382499,17.83740341,5.346518386,336.0481601,772,913
dynamic,外套左邊,walk,10.12954519,15.61074932,9.113837469,498.1027107,14205.55762,192.5556081,12.95912242,1.423326433,0.572054863,0.490332514,1.255863272,0.260717991,1.482188603,108.1188934,802,295
dynamic,外套左邊,walk,18.58218192,28.15219859,20.08959282,770.2899556,15032.56995,853.0415715,14.3296699,2.894323945,2.104344368,1.831936836,3.983584589,4.079769826,5.910287694,190.1332853,1308,807
dynamic,外套左邊,walk,22.60420842,39.38273428,24.84651926,913.4504494,15667.34471,1581.162382,15.05378295,3.146300435,4.351701736,3.486809134,6.469984027,10.46249227,10.56424872,259.3949516,1589,1268
dynamic,外套左邊,walk,18.62259373,32.23902033,20.43575085,598.2395595,15443.66311,1021.102661,14.59633075,3.25526309,3.044148445,2.587866068,4.396243401,5.693881233,6.180060788,225.27144,1107,862
dynamic,外套左邊,walk,16.70794551,33.51288176,21.03088205,612.5217307,15628.96422,1370.033098,14.75168787,2.397181273,3.139490128,3.405086756,4.1019187,7.362171234,9.054111483,218.8578249,1427,998
dynamic,外套左邊,walk,19.48714423,34.0256893,21.10315192,766.2296147,15665.22852,1487.442253,15.04973934,2.982856035,3.657063484,3.139490157,5.262774542,7.81082942,9.797431863,226.2395759,1360,1098
dynamic,外套左邊,walk,17.32021346,29.24219861,20.64933484,688.9636424,15709.17584,1051.516755,14.53078281,2.601486292,4.031622887,2.812601864,3.515811738,6.897253173,7.443850057,308.0275325,1423,862
dynamic,外套左邊,walk,15.55553157,27.36433292,25.87453599,771.2065825,14729.53698,1167.838986,14.47715275,2.390370905,3.200781822,3.255262971,2.735112358,4.925310965,7.521708758,476.408649,1140,574
dynamic,外套左邊,walk,12.92631289,27.75311075,23.46430367,604.7861702,15818.57568,857.0212302,14.23262493,2.049862444,3.834127426,1.239451647,2.56953409,5.811041272,6.63474706,470.8881531,1155,505
dynamic,外套左邊,walk,12.92416251,26.8137755,20.36849695,392.3724171,15739.73421,567.4025302,13.42402315,2.274598002,2.948805809,1.103248186,2.964439745,4.488424039,4.467328809,323.8542175,914,428
dynamic,外套左邊,walk,12.20586754,26.10543763,16.28605589,239.993729,15985.14322,394.7803873,13.04275986,1.43694669,3.044147491,1.130488813,1.846764106,4.239301349,3.062171598,293.5783386,857,382
dynamic,外套左邊,walk,7.608187149,25.38866931,20.68297683,151.0166403,16080.89842,778.1527851,13.1702378,1.402895868,3.343795776,1.348414451,1.165014236,4.644299112,6.051812001,473.5240479,893,395
dynamic,外套左邊,walk,9.454193,25.17313274,19.17844814,207.1846799,16099.10195,659.301467,13.25674829,1.089627773,3.105439186,0.939803973,1.629522017,4.128399464,5.056618675,681.1625824,967,429
dynamic,外套左邊,walk,8.678698118,26.74268052,21.24992895,125.3255659,16263.07482,719.8923348,13.27047508,1.232641459,3.37103653,1.457377255,0.95922092,4.869989738,5.619212921,823.583786,921,444
dynamic,外套左邊,walk,6.459625061,23.9728276,13.44809467,105.5449651,16070.19492,314.956361,12.7473686,1.22583127,2.907943726,1.559529841,0.822325385,4.496299551,2.478314766,807.4057159,785,354
dynamic,外套左邊,walk,9.025081527,25.02653607,11.91968581,156.9111578,16425.49158,226.8053633,12.92517796,1.280312687,3.078198433,1.300743163,1.186857487,4.18953024,1.781608654,772.701828,671,395
dynamic,外套左邊,walk,7.205216068,24.96670919,19.31571845,109.5576282,16077.664,584.267802,12.89815009,1.212210894,4.161015511,1.137299031,0.848724122,5.483290785,4.593447645,835.40625,784,389
dynamic,外套左邊,walk,7.153870064,22.52003876,17.88997216,125.575082,16035.06117,576.9240091,13.18279407,1.402895868,3.336985588,1.232641459,0.950227569,4.408405464,4.541984023,840.6531982,844,425
dynamic,外套左邊,walk,9.023992611,21.92273046,18.58802294,146.2719403,15977.4345,633.4662438,13.18321968,1.205400825,3.139490128,1.205400795,1.113655034,4.303454354,4.985369979,816.1178284,891,464
dynamic,外套左邊,walk,7.368350614,24.09540647,21.04508667,147.3475465,16004.8632,637.3034169,13.14704066,1.26669234,3.125869751,1.055576963,1.137496461,4.81598605,5.016916865,917.1024628,829,365
dynamic,外套左邊,walk,8.607305996,24.81252801,26.80995191,158.3615068,16126.14021,1120.19139,13.58853145,1.26669234,3.146300316,0.80360043,1.155349355,4.114054837,8.753681686,813.2890167,987,380
dynamic,外套左邊,walk,9.912342977,25.55052137,19.37945534,200.301367,15994.71207,635.6796141,13.25600344,1.368844897,3.125869751,1.205400795,1.457894337,4.479530469,4.968867689,786.2152252,878,402
dynamic,外套左邊,walk,6.609697095,21.3941701,14.12811476,161.1566426,15845.90918,352.6605763,12.86378,1.246261902,3.350605011,1.22583133,0.926742398,4.397972636,2.776429845,828.5665588,858,374
dynamic,外套左邊,walk,11.04708289,26.42896904,20.98713619,271.1433677,15707.86212,578.7732325,13.16044818,1.947709799,3.445947647,1.05557695,1.906352072,5.106851312,4.556907969,769.4539337,1036,490
dynamic,外套左邊,walk,9.288408924,23.66917208,21.76431762,219.2005956,15936.37357,668.7585982,13.47169445,1.940899491,2.921564102,1.137299053,1.388514328,4.156705265,5.256030195,833.3733521,852,414
dynamic,外套左邊,walk,9.826717312,25.4075743,22.36502009,212.8921982,15972.60844,644.3803783,13.08138631,1.259882059,3.888608932,0.735498801,1.227247314,5.034343188,5.072026182,680.0570068,810,369
dynamic,外套左邊,walk,10.99272074,25.74024524,19.2898826,250.5337035,16080.50067,479.9345968,13.34996255,1.586770542,3.105439186,1.055576887,1.530199026,4.801571706,3.739489068,408.4982605,959,480
